sitio,id_aviso,url,operacion,tipo,comuna,barrio,direccion,titulo,precio_valor,precio_moneda,precio_clp,precio_uf,m2_util,m2_total,dormitorios,banos,estacionamientos,bodegas,antiguedad_anos,ano_construccion,gastos_comunes_clp,lat,lon,descripcion,publica,detalle_ok,fecha_scrape,antiguedad_aviso_dias,fecha_publicacion
pi,4097808212,https://portalinmobiliario.com/MLC-4097808212-amplio-semi-nuevo-mariposa-con-gran-terraza-vista-norte-_JM,arriendo,departamento,la-florida,Vicente Valdés,"Colombia 7500 - 7800, La Florida, Vicente Valdés, La Florida",Amplio Semi-nuevo Mariposa Con Gran Terraza Vista Norte,580000.0,CLP,580000.0,SIN_DATO,48,56,2,2,SIN_DATO,1,5,2021,160000,-33.5232039,-70.5890721,"Departamento en arriendo en La Florida con estacionamiento y bodega, diseño moderno, terraza a lo largo y una ubicación privilegiada a pasos del Metro Vicente Valdes.

- Dormitorios: 2
- Baños: 2
- Superficie Total: 48 mts2.
- Orientación: Norte
- Piso: 7
- Estacionamiento: 1 (Por adicional $60.000)
- Bodega: 1
- Gastos comunes: $160.000
- Disponiblilidad: Inmediata
- Código interno: 1.968

Gran conectividad gracias a su cercanía a avenida Vicuña Mackenna y Walker Martinez, a las estaciones de Metro de las líneas 4 y 5. Ideal para quienes necesitan moverse rápido y vivir cerca de todo.

La propiedad cuenta con una superficie total de 56 mts2., distribuidos en 48 mts2. interiores y 8 mts2. de terraza a lo largo, con orientación Norte. En el arriendo del departamento se incluye 1 bodega y 1 estacionamiento (Por $60.000 adicionales)

El área de estar integra living y comedor juntos con salida directa a la terraza. La cocina es abierta y está equipada con cubierta de granito, encimera vitrocerámica, horno, campana y conexión a lavadora. Entre sus terminaciones destacan el piso vinílico en excelente estado y las ventanas de aluminio, que aportan confort térmico y acústico. Su distribución tipo mariposa del departamento considera dos dormitorios y dos baños completos con tina, ambos en suite.

El departamento se encuentra en el piso 7 de un edificio del año 2023, con 10 departamentos por nivel, lo que entrega mayor tranquilidad. El edificio dispone de quincho, gimnasio, lavandería y sala de usos múltiples, además de conserjería, accesos controlados y seguridad 24/7.

No pierdas la oportunidad de conocer este arriendo en una de las mejores zonas de La Florida.

- Disponiblilidad: Inmediata
- El departamento se arrienda con 1 bodega Incluida
- 1 Estacionamiento (Por $60.000 adicionales)
- Gastos comunes de $160.000.
- Código interno: 1.968.",SIN_DATO,1,2026-07-27,37,2026-06-20
pi,4168107782,https://portalinmobiliario.com/MLC-4168107782-depto-3d-2-b-metro-bellavista-a-pasos-mall-plaza-vespucio-_JM,arriendo,departamento,la-florida,Plaza Vespucio,"Froilán Roa 6600 - 6900, La Florida, Plaza Vespucio, La Florida",Depto 3d /2 B Metro Bellavista A Pasos Mall Plaza Vespucio,600000.0,CLP,600000.0,SIN_DATO,100,105,3,2,SIN_DATO,0,25,2001,120000,-33.5153248,-70.5992672,"Amplio departamento en arriendo – Froilán Roa, La Florida

Cómodo y luminoso departamento ubicado en un excelente sector de La Florida, con muy buena conectividad y cercano a estaciones de Metro, comercio, colegios y servicios.

Características:

3 dormitorios.
2 baños.
Dormitorio principal en suite con baño y luz natural.
Dos dormitorios secundarios que comparten un baño completo.
Living y comedor integrados con salida a terraza, orientación norte.
Amplia cocina independiente.
Logia separada.
Hall de acceso.
Piso 11.
1 estacionamiento descubierto.

Edificio:

Piscina.
Juegos infantiles.
Áreas comunes.
Excelente ubicación, cercano a las estaciones de Metro Vicuña Mackenna y Bellavista de La Florida.

Gastos comunes: Aproximadamente $120.000.

Si buscas un departamento cómodo, bien distribuido y con excelente conectividad, esta es una excelente alternativa.

Contáctanos para más información o para coordinar una visita.",SIN_DATO,1,2026-07-27,17,2026-07-10
pi,1935613129,https://portalinmobiliario.com/MLC-1935613129-arr-depto-nuevo-1d1bano-en-edificio-moderno-la-florida-_JM,arriendo,departamento,la-florida,Rojas Magallanes,"Vicuña Mackenna 6896, La Florida, Rojas Magallanes, La Florida",Arr Depto Nuevo 1d/1baño  En Edificio Moderno La Florida,360000.0,CLP,360000.0,SIN_DATO,29,31,1,1,0,0,0,2026,40000,-33.5356132,-70.5927907,"Departamento nuevo, 100% edificio, 6, 8 9 6 de vicuña maquena. Al lado de metro bellavista de la florida 
Lectrico. Dentro de las áreas comunes cuenta con 3/5 panorámicos. Área de bilamores y un gimnasio al aire libre el. Edificio, ¿cuenta con 3 ascensores una de las cuales eh? Permite, el traslado de mascota tiene dentro de las áreas también. Comunes, ¿un salón gourmet equipado un coward equipado? Y algo muy importante, eh. Tiene una consejería remota 24 horas 24/7. Eso significa que los gastos comunes son bajos varían entre los 50 y 50000 pesos. Aproximadamente, ¿cuenta con un sistema de internet Las 24 horas y con un sistema de emergencia lo mismo. El sistema eléctrico original principal y. Un sistema de emergencia también dentro de las áreas comunes, hay estacionamientos para visita bicicleteros. Cuenta con áreas de reci de reciclaje y áreas verdes también.
Todos los accesos al edificio están controlados por el sistemas de imágenes, huellas y códigos digitales. ¿Las chapas también con conexión Wi-Fi
¿Y también las cerraduras cuentan con huella? Clave y tarjetas dentro de las áreas comunes de importancia, destacar un supermercado líder de A. ¿Pasos inmediato en el mirador? El mal Florida center y por supuesto, el metro bella vista de la Florida.",SIN_DATO,1,2026-07-27,90,2026-04-28
pi,2037487199,https://portalinmobiliario.com/MLC-2037487199-edificio-sta-victoria-1-est-vista-oriente-piso-3-_JM,arriendo,departamento,la-florida,La Florida Alto,"Sta. Victoria 9448, La Florida Alto, La Florida",Edificio Sta. Victoria (1 Est.) Vista Oriente Piso 3,660000.0,CLP,660000.0,SIN_DATO,82,90,3,2,SIN_DATO,0,SIN_DATO,SIN_DATO,140000,-33.537346,-70.554802,"Codigo de la Propiedad: 2066-6. 
¡Este departamento puede ser tu nuevo hogar!
Los gastos comunes son referenciales y podrían variar mes a mes.
Además de los servicios mencionados arriba, también cuenta con: Accesos Controlados,Áreas verdes,Ascensor,Bodega,Cerca a Vía Principal,Cerca de Colegios,Citófono,Conserjería,Edificio chico,Estacionamiento de visitas,Estacionamiento en superficie,Estacionamiento subterráneo,Gimnasio,Jardines,Lavandería,Portón eléctrico,Quincho,Sala de eventos / gourmet,Sala de juegos,Salón de Reuniones,Salón lounge,Seguridad,Terraza Panorámica,Transporte urbano cercano.

Las terminaciones del departamento son: 
» Ventanas: Termopanel en PVC.
» Agua Caliente: Termo Electrico.
» Cocina: Encimera Vitrocerámica.
» Piso Cocinas: Porcelanato / Cerámica.
» Piso Baños: Porcelanato / Cerámica.
» Piso Estar: Porcelanato / Cerámica.
» Piso Dormitorios: Flotante.
» Terrazas: Metalicas.
» Cubiertas Cocinas: Granito.
» Cubiertas Baños: Porcelánico.
» Chapa: Normal.
» Conexion Lavadora: Si.
» Alarma: Puede Variar.
 

Adicionalmente el departamento está equipado con: Campana,Cortinas Roller,Luminarias,Horno Eléctrico. 
El valor del estacionamiento está incluido en el valor indicado de arriendo. 
 

Tenemos cientos de departamentos disponibles ¡Contáctanos y te ayudaremos a conseguir el mejor para tí!

Esta propiedad sigue disponible, fue publicada el 26 de Julio. Si te interesa, ponte en contacto con nosotros.",SIN_DATO,1,2026-07-27,24,2026-07-03
pi,4112423712,https://portalinmobiliario.com/MLC-4112423712-tobalaba-7321-la-florida-_JM,arriendo,departamento,la-florida,La Florida Alto,"Av. Tobalaba 7321, La Florida, La Florida Alto, La Florida","Tobalaba 7321, La Florida",470000.0,CLP,470000.0,SIN_DATO,55,57,3,2,SIN_DATO,0,11,2015,88000,-33.5202322,-70.5576217,"Departamento en arriendo con una superficie total de 57 m² y útil de 55 m², ubicado en un edificio que ofrece acceso controlado y áreas verdes. El diseño interior contempla tres dormitorios y dos baños, distribuidos en espacios funcionales. La cocina está equipada y cuenta con acabados en tonos claros, integrando elementos modernos y prácticos. El departamento dispone de un balcón con vista al entorno exterior, lo que permite disfrutar del aire libre desde la comodidad del hogar.

Las áreas comunes del edificio incluyen una piscina con tobogán, ideal para actividades recreativas, además de estacionamiento para residentes y visitas. El acceso al edificio es seguro y se encuentra rodeado de jardines y senderos peatonales. No se permiten mascotas en este departamento. La propiedad no cuenta con bodega.",SIN_DATO,1,2026-07-27,31,2026-06-26
pi,2016433031,https://portalinmobiliario.com/MLC-2016433031-bello-departamento-con-estacionamiento-al-lado-del-metro-_JM,arriendo,departamento,la-florida,Metro Mirador,"Froilán Roa 6333, La Florida, Metro Mirador, La Florida","Bello Departamento Con Estacionamiento, Al Lado Del Metro.",520000.0,CLP,520000.0,SIN_DATO,55,58,2,2,SIN_DATO,1,5,2021,135000,-33.5119271,-70.6014771,"Este departamento se ubica a 5 minutos caminando al Metro Mirador y el Mall Florida Center, es un edificio de gran altura, con áreas comunes que incluyen juegos infantiles y zonas de ejercicio al aire libre. 

La entrada da paso a un espacio bien distribuido, donde se observa un living-comedor con acceso a una terraza que ofrece vistas despejadas hacia el entorno urbano. 

El diseño interior incorpora pisos de tonalidad neutra y paredes claras, generando una atmósfera uniforme en todos los ambientes. 

La cocina está equipada con muebles superiores e inferiores, horno empotrado, encimera y espacio para electrodomésticos, además de contar con ventana al exterior. 
El departamento dispone de dos baños completos  y dos dormitorios.

El condominio cuenta con áreas recreativas como piscina, quinchos y salón de eventos, lo que complementa la experiencia residencial.",SIN_DATO,1,2026-07-27,90,2026-04-28
pi,2013910033,https://portalinmobiliario.com/MLC-2013910033-en-arriendo-nuevo-y-sin-comision-dpto-2d-2b-_JM,arriendo,departamento,la-florida,Los Quillayes,"Av. La Florida 10397, La Florida, Santiago, Región Metropolitana De Santiago, Chile, Los Quillayes, La Florida","En Arriendo, Nuevo Y Sin Comisión Dpto. 2d 2b",400000.0,CLP,400000.0,SIN_DATO,46,46,2,2,SIN_DATO,0,1,2025,100000,-33.554554,-70.562804,"Departamento de 2D 2B, ideal para quienes buscan comodidad y una distribución práctica. Cuenta con buena luminosidad y el diseño ofrece espacios definidos para convivir y relajarse, manteniendo un estilo urbano eficiente. Es un edificio contemporáneo que asegura un vivir cómodo y con buena conectividad en cuanto a locomoción se refiere, con distintos tipos de comercios cerca. Los gastos comunes son de $100.000 CLP aprox. Es una excelente alternativa para quienes buscan optimizar espacio y ubicación en la ciudad. Agenda tu visita y conoce tu próximo espacio para vivir con comodidad.
Requisitos para arrendar:
Cedula Vigente
3 últimas liquidaciones de sueldo (ingresos deben ser equivalentes a 3 rentas de arriendo, puede ser complementado)
Dicom sin Morosidad
Certificado de cotizaciones AFP
Aval (debe presentar dicom sin morosidad y tener ingresos de al menos 3 veces el valor de arriendo)
Mes de Garantía (puede pagarse en partes)",SIN_DATO,1,2026-07-27,36,2026-06-21
pi,4085334162,https://portalinmobiliario.com/MLC-4085334162-se-arrienda-depto-2-d-1-b-calle-granaderos-metro-macul-_JM,arriendo,departamento,la-florida,La Florida,"Granaderos 6460, La Florida, La Florida",Se Arrienda Depto 2 D / 1 B Calle Granaderos / Metro Macul,320000.0,CLP,320000.0,SIN_DATO,47,47,2,1,0,0,50,1976,0,-33.513306,-70.5900396,"Departamento a pasos del metro Macul y a Mall Plaza Vespucio.

Ubicado en el piso 3, superficie total 47 m2, con orientación Norte - Sur, 2 dormitorios y 1 baño con conexion a lavadora, agua caliente a través de calefón."" sin gas Natural "".

El edificio cuenta con acceso con Portón peatonal con llave.
no tiene estacionamiento ni bodega.

Disponibilidad inmediata.

Requisitos: 
.- Carnet vigente.
.- Contrato de trabajo indefinido.
.- 3 últimas liquidaciones.
.- 6 últimas cotizaciones.
.- Cert. antecedentes comerciales.
.-Contar con Cuenta Corriente para documentar por todo el año cada mes.

Valores a Cancelar al momento de Firmar el Contrato:
.-Mes de arriendo.
.-Mes de Garantía igual al valor Arriendo.
.-Comisión de Corredora, 50% del Valor Arriendo.

Arrienda VC Propiedades.",SIN_DATO,1,2026-07-27,41,2026-06-16
pi,4101801322,https://portalinmobiliario.com/MLC-4101801322-arriendo-departamento-plaza-vespucio-_JM,arriendo,departamento,la-florida,Plaza Vespucio,"Desde Metro Mirador Esta Cerca Caminando Al Sur-Este, Plaza Vespucio, La Florida",Arriendo Departamento Plaza Vespucio,465000.0,CLP,465000.0,SIN_DATO,45,51,2,2,0,0,3,2023,120000,-33.5166162,-70.6039571,"¡No pierdas la oportunidad de arrendar este acogedor departamento en La Florida por tan solo UF 11,9 con gastos comunes de 2,5UF!
En pesos en aprox 
Arriendo $465.000
Gastos comunes $120.000


Tiene una superficie de 46 metros cuadrados
Cuenta con 
2 dormitorios, cada uno con su propio baño y closet
2 baños  
Excelente ubicación, a solo unos pasos del Metro Mirador y Bellavista la florida

El departamento se entrega semi amoblado, incluyendo, cortinas roller, futón, refrigerador y microondas, para que puedas . Además, se permiten mascotas con costo mensual y garantía extra.

Por un costo adicional, podrás incluir bodega, estacionamiento o estacionamiento para motos.

¡Contáctanos para más información y agenda una visita para conocer tu futuro hogar en La Florida! ¡Te esperamos!",SIN_DATO,1,2026-07-27,180,2026-01-28
pi,2004370735,https://portalinmobiliario.com/MLC-2004370735-departamento-en-arriendo-de-1-dorm-en-la-florida-_JM,arriendo,departamento,la-florida,Rojas Magallanes,"Rojas Magallanes, Rojas Magallanes, La Florida",Departamento En Arriendo De 1 Dorm. En La Florida,380000.0,CLP,380000.0,9.3,36,40,SIN_DATO,SIN_DATO,SIN_DATO,0,3,2023,65000,-33.5365044,-70.5929356,"Arriendo Departamento en La Florida 1 Dormitorio 1 Baño a pasos metro Rojas Magallanes. Cuenta con: Accesos controlados, áreas verdes, ascensor, bicicletero, bodega, cercano a vía principal, cercano a colegios, circuito cerrado de TV, citófono, condominio, conserjería, estacionamiento de visitas, gimnasio, jardines, juegos infantiles, lavandería, lockers, multicancha, pet spa, piscina, portón eléctrico, quincho, sala de eventos / gourmet, sala de juegos, salón de reuniones y transporte urbano cercano

Para visitar debe enviar la siguiente documentación.:
En caso de ser Dependiente:

- 3 últimas liquidaciones de sueldo
- Certificado DICOM Platinum 360
- Cartola AFP (1 año)
- Fotocopia del Carnet
- Tener sueldo líquido 3 veces valor arriendo

En caso de ser Independiente

- Últimos seis IVA
- Ultimo impuesto a la renta
- Iniciación de actividades
- DICOM Platinum 360
- Fotocopia de carnet

En caso de arrendar como Empresa

- Protocolización de constitución de la sociedad
- Fotocopia de rut de la empresa
- Fotocopia de rut del o los representantes legales
- DICOM Empresarial
- Último Balance

Presentar un Aval con documentación solicitada, mas comprobante de domicilio",SIN_DATO,1,2026-07-26,120,2026-03-29
pi,2009675401,https://portalinmobiliario.com/MLC-2009675401-departamento-2d-2b-en-la-florida-_JM,arriendo,departamento,la-florida,La Florida,"Inglaterra 59, La Florida, La Florida",Departamento 2d 2b En La Florida,12.0,UF,SIN_DATO,12.0,48,57,2,2,SIN_DATO,0,0,2026,120000,-33.5149223,-70.608217,"DEPARTAMENTO 2D 2B SEMIAMOBLADO – Inglaterra 59, LA FLORIDA

Ubicación: Inglaterra 59, La Florida

Precio arriendo: 12 UF
GC: 2,958 UF ($118.000)
Estacionamiento: 2.160 UF
Bodega: desde 0.463 UF

Se acepta mascota con cargo extra de 0,3 UF ($12.000) mensuales por cada mascota.

Moderno departamento 2D2B con dormitorios amplios estilo mariposa, ubicado en edificio multifamily a solo 3 cuadras del Metro Mirador (Línea 5), en un sector de excelente conectividad y entorno residencial consolidado.

Características del departamento:
• 2 dormitorios amplios
• 2 baños completos
• Ventanas termopanel
• Piso vinílico de alto estándar
• Piso de porcelanato en baños
• Grifería de alto estándar
• Agua caliente por sala térmica

Incluye inmobiliario y equipamiento:
• Sofá cama
• Refrigerador
• Encimera vitrocerámica con campana
• Focos (luces)
• Cortinas roller
• Taburetes
• Microondas

Equipamiento del edificio:
• Seguridad 24/7
• Salón cowork de gran tamaño para home office
• Gimnasio
• Bicicletero
• Lavandería
• Quinchos
• Salones gourmet
• Piscina

Entorno y conectividad:
• A 3 cuadras del Metro Mirador (Línea 5)
• Cercano a Avenida Vicuña Mackenna
• Cercano a colegios
• Próximo a supermercados
• Cercano a Mall Plaza Vespucio y Cenco Florida
• Bancos y farmacias en el sector

Requisitos para postular al arriendo:
• 6 últimas liquidaciones de sueldo
• Certificado de las últimas 12 cotizaciones previsionales
• Contrato de trabajo o certificado de antigüedad laboral
- Cédula de identidad por ambos lados 
• Certificado CFM
• Renta líquida equivalente a 3 veces el valor de arriendo (se puede complementar)
- Aval

Honorarios por corretaje:

• 50% del valor de arriendo
• Contacto directo:
• Andrea Soto – TNC Propiedades
• +56 9 7919 3752
• tncpropiedadesas@gmail.com",SIN_DATO,1,2026-07-27,120,2026-03-29
pi,4144013682,https://portalinmobiliario.com/MLC-4144013682-oportunidad-en-av-la-floridageronimo-de-alderete-_JM,arriendo,departamento,la-florida,La Florida Alto,"AV. LA FLORIDA, La Florida Alto, La Florida",¡oportunidad En Av. La Florida/geronimo De Alderete!,750000.0,CLP,750000.0,SIN_DATO,77,93,3,2,SIN_DATO,1,6,2020,130000,-33.5268042,-70.5730119,"Entrega para el 01 de Septiembre 

¡Descubre tu nuevo hogar en La Florida! Este departamento en arriendo, con un precio de $750.000 pesos, es una oportunidad única para vivir en una de las comunas más vibrantes de Santiago. Con 77 m² de construcción y un total de 93 m² de superficie, este espacio ofrece comodidad y funcionalidad. Ubicado estratégicamente en Geronimo de Alderete con Av. La Florida, disfrutarás de excelente conectividad y acceso a servicios esenciales. La orientación norte garantiza luz natural durante el día, haciendo que cada rincón del departamento sea cálido y acogedor.

La propiedad cuenta con 3 dormitorios amplios, además de 2 baños completos. Los gastos comunes son aproximadamente $130,000.

Para tu comodidad diaria: gran terraza, cocina equipada, comedor y sala amplios. También incluye suite principal con closet amplio y lavandería.

En cuanto a servicios adicionales: elevador, estacionamiento para visitas, gimnasio equipado y áreas recreativas como parque infantil. Además, cuenta con recepción y salón multiuso ideal para eventos o reuniones sociales.

No pierdas la oportunidad de vivir en un lugar que lo tiene todo: comodidad, seguridad y un entorno privilegiado en La Florida.",SIN_DATO,1,2026-07-27,24,2026-07-03
